# Hayabusa2 data processed
#=================================================================================================================================================================================================
# |------ Spacecraft ------| |------ Earth ------| |------ 1999JU3 ------|
# UTC L+ X Y Z X Y Z X Y Z Rs Re Ra Vs Ve alpha delta Dflt
# [day] [au] [au] [au] [au] [au] [au] [au] [au] [au] [10^4km] [10^4km] [10^4km] [km/s] [km/s] [deg] [deg] [10^4km]
#--------1---------------2--------3---------4---------5---------6---------7---------8---------9---------10--------11--------12---------13---------14-------15-------16-------17-------18-----19----
2016/08/12.05:00:00 618.0 0.495922 -1.194014 0.089605 0.772731 -0.655449 0.000018 0.895728 -1.040536 0.121432 19388.0 9157.3 6424.2 23.95 13.86 -117.59 -12.46 156517.8
2016/08/13.05:00:00 619.0 0.508604 -1.188588 0.090654 0.783463 -0.642299 0.000017 0.904823 -1.030647 0.122000 19388.0 9248.4 6398.1 23.95 13.96 -117.09 -12.53 156724.7
2016/08/14.05:00:00 620.0 0.521217 -1.183000 0.091692 0.793972 -0.628967 0.000017 0.913816 -1.020642 0.122554 19387.6 9339.4 6372.4 23.95 14.06 -116.60 -12.61 156931.7
2016/08/15.05:00:00 621.0 0.533759 -1.177252 0.092717 0.804254 -0.615458 0.000017 0.922705 -1.010521 0.123094 19386.7 9430.3 6346.9 23.96 14.16 -116.09 -12.68 157138.7
2016/08/16.05:00:00 622.0 0.546229 -1.171343 0.093729 0.814308 -0.601775 0.000016 0.931489 -1.000284 0.123620 19385.5 9521.0 6321.8 23.96 14.25 -115.59 -12.76 157345.6
2016/08/17.05:00:00 623.0 0.558624 -1.165275 0.094728 0.824130 -0.587922 0.000016 0.940166 -0.989933 0.124131 19383.8 9611.6 6297.0 23.96 14.35 -115.08 -12.84 157552.6
2016/08/18.05:00:00 624.0 0.570944 -1.159049 0.095715 0.833719 -0.573903 0.000016 0.948735 -0.979468 0.124629 19381.6 9702.0 6272.6 23.96 14.45 -114.56 -12.92 157759.7
2016/08/19.05:00:00 625.0 0.583185 -1.152665 0.096689 0.843071 -0.559720 0.000017 0.957194 -0.968890 0.125112 19379.1 9792.3 6248.5 23.97 14.55 -114.05 -12.99 157966.7
2016/08/20.05:00:00 626.0 0.595348 -1.146124 0.097649 0.852183 -0.545379 0.000017 0.965543 -0.958200 0.125581 19376.1 9882.4 6224.8 23.97 14.65 -113.52 -13.07 158173.8
2016/08/21.05:00:00 627.0 0.607429 -1.139427 0.098596 0.861054 -0.530882 0.000017 0.973780 -0.947399 0.126035 19372.7 9972.4 6201.4 23.98 14.75 -113.00 -13.15 158380.9
2016/08/22.05:00:00 628.0 0.619427 -1.132574 0.099530 0.869681 -0.516234 0.000017 0.981904 -0.936488 0.126474 19368.9 10062.1 6178.3 23.98 14.85 -112.47 -13.22 158588.1
2016/08/23.05:00:00 629.0 0.631341 -1.125568 0.100450 0.878061 -0.501437 0.000017 0.989913 -0.925467 0.126899 19364.6 10151.7 6155.6 23.99 14.95 -111.94 -13.30 158795.3
2016/08/24.05:00:00 630.0 0.643169 -1.118407 0.101356 0.886191 -0.486495 0.000016 0.997805 -0.914337 0.127308 19359.9 10241.1 6133.2 23.99 15.05 -111.40 -13.38 159002.6
2016/08/25.05:00:00 631.0 0.654909 -1.111094 0.102249 0.894068 -0.471413 0.000016 1.005580 -0.903100 0.127703 19354.8 10330.3 6111.2 24.00 15.15 -110.86 -13.45 159210.0
2016/08/26.05:00:00 632.0 0.666560 -1.103630 0.103127 0.901689 -0.456194 0.000015 1.013236 -0.891756 0.128083 19349.3 10419.3 6089.5 24.01 15.26 -110.32 -13.53 159417.4
2016/08/27.05:00:00 633.0 0.678119 -1.096014 0.103992 0.909053 -0.440842 0.000015 1.020772 -0.880306 0.128447 19343.3 10508.0 6068.2 24.02 15.36 -109.77 -13.60 159624.9
2016/08/28.05:00:00 634.0 0.689586 -1.088248 0.104842 0.916156 -0.425363 0.000014 1.028186 -0.868751 0.128796 19337.0 10596.6 6047.2 24.03 15.47 -109.22 -13.68 159832.4
2016/08/29.05:00:00 635.0 0.700958 -1.080333 0.105678 0.922995 -0.409759 0.000013 1.035477 -0.857092 0.129130 19330.2 10684.8 6026.6 24.04 15.57 -108.67 -13.75 160040.1
2016/08/30.05:00:00 636.0 0.712234 -1.072270 0.106499 0.929568 -0.394037 0.000012 1.042644 -0.845330 0.129448 19322.9 10772.9 6006.3 24.05 15.68 -108.11 -13.83 160247.8
2016/08/31.05:00:00 637.0 0.723412 -1.064060 0.107306 0.935873 -0.378200 0.000011 1.049684 -0.833466 0.129750 19315.3 10860.6 5986.4 24.06 15.79 -107.55 -13.90 160455.7
2016/09/01.05:00:00 638.0 0.734491 -1.055703 0.108098 0.941908 -0.362253 0.000009 1.056598 -0.821502 0.130037 19307.2 10948.1 5966.8 24.07 15.89 -106.98 -13.97 160663.6
2016/09/02.05:00:00 639.0 0.745469 -1.047201 0.108875 0.947669 -0.346201 0.000008 1.063383 -0.809437 0.130308 19298.8 11035.2 5947.5 24.09 16.00 -106.41 -14.04 160871.6
2016/09/03.05:00:00 640.0 0.756344 -1.038555 0.109637 0.953156 -0.330049 0.000007 1.070038 -0.797273 0.130563 19289.9 11122.0 5928.7 24.10 16.10 -105.84 -14.11 161079.8
2016/09/04.05:00:00 641.0 0.767114 -1.029766 0.110384 0.958367 -0.313802 0.000006 1.076562 -0.785011 0.130802 19280.5 11208.5 5910.1 24.11 16.21 -105.26 -14.18 161288.1
2016/09/05.05:00:00 642.0 0.777779 -1.020834 0.111116 0.963300 -0.297465 0.000004 1.082953 -0.772653 0.131025 19270.8 11294.7 5892.0 24.13 16.32 -104.69 -14.25 161496.4
2016/09/06.05:00:00 643.0 0.788336 -1.011761 0.111833 0.967953 -0.281043 0.000003 1.089209 -0.760198 0.131232 19260.6 11380.4 5874.2 24.14 16.42 -104.10 -14.31 161705.0
2016/09/07.05:00:00 644.0 0.798783 -1.002547 0.112533 0.972326 -0.264540 0.000002 1.095330 -0.747650 0.131422 19250.0 11465.8 5856.7 24.16 16.53 -103.52 -14.38 161913.6
2016/09/08.05:00:00 645.0 0.809120 -0.993194 0.113219 0.976416 -0.247962 0.000002 1.101315 -0.735007 0.131596 19239.1 11550.8 5839.6 24.17 16.63 -102.93 -14.44 162122.4
2016/09/09.05:00:00 646.0 0.819344 -0.983703 0.113888 0.980223 -0.231313 0.000001 1.107161 -0.722273 0.131753 19227.6 11635.4 5822.9 24.19 16.74 -102.34 -14.50 162331.3
2016/09/10.05:00:00 647.0 0.829454 -0.974075 0.114542 0.983745 -0.214599 0.000000 1.112867 -0.709447 0.131894 19215.8 11719.6 5806.5 24.21 16.84 -101.74 -14.57 162540.4
2016/09/11.05:00:00 648.0 0.839448 -0.964311 0.115179 0.986983 -0.197825 -0.000000 1.118432 -0.696531 0.132018 19203.6 11803.4 5790.5 24.23 16.95 -101.14 -14.62 162749.6
2016/09/12.05:00:00 649.0 0.849324 -0.954413 0.115801 0.989934 -0.180994 -0.000000 1.123854 -0.683526 0.132125 19190.9 11886.7 5774.8 24.25 17.05 -100.54 -14.68 162959.0
2016/09/13.05:00:00 650.0 0.859082 -0.944380 0.116406 0.992598 -0.164112 -0.000000 1.129133 -0.670434 0.132215 19177.9 11969.6 5759.5 24.26 17.16 -99.94 -14.74 163168.6
2016/09/14.05:00:00 651.0 0.868719 -0.934215 0.116995 0.994975 -0.147184 -0.000001 1.134266 -0.657256 0.132288 19164.4 12052.1 5744.5 24.28 17.26 -99.33 -14.79 163378.3
2016/09/15.05:00:00 652.0 0.878234 -0.923918 0.117567 0.997064 -0.130215 -0.000001 1.139253 -0.643992 0.132345 19150.5 12134.1 5730.0 24.31 17.37 -98.72 -14.85 163588.2
2016/09/16.05:00:00 653.0 0.887624 -0.913491 0.118123 0.998864 -0.113208 -0.000000 1.144091 -0.630645 0.132383 19136.2 12215.6 5715.7 24.33 17.47 -98.10 -14.90 163798.3
2016/09/17.05:00:00 654.0 0.896890 -0.902934 0.118662 1.000375 -0.096169 -0.000000 1.148780 -0.617216 0.132405 19121.5 12296.7 5701.9 24.35 17.58 -97.49 -14.95 164008.6
2016/09/18.05:00:00 655.0 0.906028 -0.892250 0.119185 1.001596 -0.079102 -0.000000 1.153318 -0.603705 0.132409 19106.4 12377.3 5688.4 24.37 17.69 -96.87 -15.00 164219.1
2016/09/19.05:00:00 656.0 0.915037 -0.881439 0.119690 1.002527 -0.062011 -0.000001 1.157703 -0.590114 0.132396 19090.9 12457.5 5675.2 24.39 17.79 -96.25 -15.04 164429.7
2016/09/20.05:00:00 657.0 0.923917 -0.870503 0.120178 1.003167 -0.044901 -0.000001 1.161935 -0.576446 0.132365 19075.0 12537.2 5662.4 24.42 17.90 -95.62 -15.09 164640.6
2016/09/21.05:00:00 658.0 0.932664 -0.859442 0.120649 1.003514 -0.027777 -0.000001 1.166012 -0.562700 0.132316 19058.7 12616.4 5650.0 24.44 18.01 -94.99 -15.13 164851.7
2016/09/22.05:00:00 659.0 0.941278 -0.848258 0.121103 1.003570 -0.010643 -0.000002 1.169932 -0.548878 0.132250 19041.9 12695.1 5638.0 24.47 18.12 -94.36 -15.17 165063.0
2016/09/23.05:00:00 660.0 0.949757 -0.836953 0.121540 1.003332 0.006496 -0.000002 1.173694 -0.534983 0.132166 19024.8 12773.3 5626.3 24.49 18.23 -93.73 -15.21 165274.5
2016/09/24.05:00:00 661.0 0.958099 -0.825527 0.121959 1.002800 0.023634 -0.000003 1.177297 -0.521015 0.132064 19007.3 12851.0 5615.0 24.52 18.34 -93.09 -15.24 165486.2
2016/09/25.05:00:00 662.0 0.966303 -0.813982 0.122360 1.001973 0.040767 -0.000004 1.180739 -0.506976 0.131944 18989.4 12928.3 5604.0 24.55 18.46 -92.45 -15.28 165698.2
2016/09/26.05:00:00 663.0 0.974367 -0.802319 0.122744 1.000852 0.057890 -0.000005 1.184019 -0.492867 0.131805 18971.1 13004.9 5593.4 24.57 18.57 -91.81 -15.31 165910.4
2016/09/27.05:00:00 664.0 0.982290 -0.790540 0.123110 0.999436 0.074997 -0.000007 1.187136 -0.478690 0.131649 18952.4 13081.1 5583.1 24.60 18.68 -91.17 -15.34 166122.8
2016/09/28.05:00:00 665.0 0.990070 -0.778646 0.123458 0.997726 0.092083 -0.000008 1.190088 -0.464447 0.131474 18933.3 13156.7 5573.2 24.63 18.80 -90.52 -15.37 166335.5
2016/09/29.05:00:00 666.0 0.997705 -0.766638 0.123788 0.995720 0.109143 -0.000009 1.192873 -0.450139 0.131281 18913.8 13231.8 5563.7 24.66 18.91 -89.87 -15.39 166548.4
2016/09/30.05:00:00 667.0 1.005194 -0.754518 0.124100 0.993419 0.126171 -0.000010 1.195491 -0.435767 0.131069 18893.9 13306.3 5554.6 24.69 19.03 -89.21 -15.42 166761.6
2016/10/01.05:00:00 668.0 1.012536 -0.742287 0.124394 0.990825 0.143162 -0.000012 1.197940 -0.421334 0.130839 18873.6 13380.2 5545.8 24.72 19.14 -88.56 -15.44 166975.0
2016/10/02.05:00:00 669.0 1.019728 -0.729947 0.124669 0.987936 0.160110 -0.000013 1.200218 -0.406841 0.130591 18853.0 13453.5 5537.3 24.75 19.25 -87.90 -15.46 167188.8
2016/10/03.05:00:00 670.0 1.026770 -0.717499 0.124926 0.984755 0.177011 -0.000014 1.202325 -0.392290 0.130323 18831.9 13526.2 5529.2 24.78 19.37 -87.24 -15.47 167402.7
2016/10/04.05:00:00 671.0 1.033660 -0.704944 0.125164 0.981281 0.193858 -0.000015 1.204258 -0.377682 0.130037 18810.5 13598.3 5521.5 24.82 19.48 -86.57 -15.48 167617.0
2016/10/05.05:00:00 672.0 1.040395 -0.692285 0.125384 0.977517 0.210647 -0.000016 1.206017 -0.363020 0.129732 18788.7 13669.7 5514.2 24.85 19.60 -85.91 -15.49 167831.6
2016/10/06.05:00:00 673.0 1.046975 -0.679522 0.125585 0.973462 0.227372 -0.000016 1.207601 -0.348304 0.129408 18766.5 13740.5 5507.2 24.88 19.71 -85.24 -15.50 168046.4
2016/10/07.05:00:00 674.0 1.053398 -0.666657 0.125767 0.969118 0.244029 -0.000017 1.209007 -0.333538 0.129065 18743.9 13810.7 5500.5 24.92 19.82 -84.56 -15.51 168261.5
2016/10/08.05:00:00 675.0 1.059663 -0.653692 0.125930 0.964487 0.260612 -0.000017 1.210234 -0.318722 0.128703 18721.0 13880.2 5494.2 24.95 19.94 -83.89 -15.51 168476.9
2016/10/09.05:00:00 676.0 1.065768 -0.640628 0.126075 0.959570 0.277116 -0.000017 1.211282 -0.303859 0.128322 18697.7 13949.0 5488.3 24.99 20.05 -83.21 -15.51 168692.7
2016/10/10.05:00:00 677.0 1.071711 -0.627468 0.126200 0.954368 0.293536 -0.000018 1.212149 -0.288951 0.127922 18674.0 14017.1 5482.7 25.02 20.16 -82.53 -15.51 168908.7
2016/10/11.05:00:00 678.0 1.077491 -0.614211 0.126306 0.948883 0.309867 -0.000018 1.212833 -0.273999 0.127502 18650.0 14084.6 5477.5 25.06 20.28 -81.85 -15.50 169125.1
2016/10/12.05:00:00 679.0 1.083107 -0.600861 0.126392 0.943117 0.326105 -0.000018 1.213333 -0.259005 0.127064 18625.6 14151.4 5472.6 25.10 20.39 -81.17 -15.50 169341.7
2016/10/13.05:00:00 680.0 1.088556 -0.587419 0.126460 0.937072 0.342245 -0.000018 1.213648 -0.243972 0.126605 18600.8 14217.5 5468.1 25.13 20.50 -80.48 -15.49 169558.7
2016/10/14.05:00:00 681.0 1.093838 -0.573886 0.126507 0.930749 0.358283 -0.000017 1.213777 -0.228902 0.126128 18575.6 14282.8 5463.9 25.17 20.61 -79.79 -15.47 169776.0
2016/10/15.05:00:00 682.0 1.098951 -0.560265 0.126536 0.924151 0.374213 -0.000017 1.213718 -0.213796 0.125630 18550.1 14347.5 5460.1 25.21 20.73 -79.10 -15.46 169993.7
2016/10/16.05:00:00 683.0 1.103894 -0.546557 0.126544 0.917278 0.390032 -0.000017 1.213470 -0.198656 0.125114 18524.3 14411.5 5456.6 25.25 20.84 -78.41 -15.44 170211.7
2016/10/17.05:00:00 684.0 1.108664 -0.532763 0.126533 0.910133 0.405735 -0.000018 1.213033 -0.183486 0.124577 18498.1 14474.8 5453.5 25.29 20.95 -77.71 -15.42 170430.0
2016/10/18.05:00:00 685.0 1.113261 -0.518886 0.126502 0.902717 0.421317 -0.000018 1.212403 -0.168287 0.124021 18471.5 14537.3 5450.7 25.33 21.07 -77.01 -15.39 170648.7
2016/10/19.05:00:00 686.0 1.117683 -0.504928 0.126451 0.895032 0.436776 -0.000018 1.211581 -0.153061 0.123446 18444.6 14599.2 5448.2 25.37 21.18 -76.31 -15.36 170867.8
2016/10/20.05:00:00 687.0 1.121928 -0.490890 0.126381 0.887080 0.452105 -0.000019 1.210565 -0.137810 0.122850 18417.4 14660.4 5446.1 25.42 21.30 -75.61 -15.33 171087.2
2016/10/21.05:00:00 688.0 1.125995 -0.476774 0.126290 0.878862 0.467300 -0.000019 1.209354 -0.122538 0.122235 18389.8 14720.8 5444.4 25.46 21.41 -74.91 -15.30 171306.9
2016/10/22.05:00:00 689.0 1.129884 -0.462582 0.126179 0.870380 0.482357 -0.000020 1.207947 -0.107245 0.121600 18361.8 14780.5 5443.0 25.50 21.53 -74.20 -15.26 171527.1
2016/10/23.05:00:00 690.0 1.133591 -0.448316 0.126048 0.861636 0.497271 -0.000021 1.206343 -0.091935 0.120945 18333.5 14839.5 5441.9 25.54 21.65 -73.49 -15.22 171747.6
2016/10/24.05:00:00 691.0 1.137116 -0.433978 0.125896 0.852632 0.512037 -0.000022 1.204539 -0.076610 0.120270 18304.9 14897.8 5441.1 25.59 21.77 -72.78 -15.18 171968.5
2016/10/25.05:00:00 692.0 1.140457 -0.419569 0.125725 0.843370 0.526649 -0.000023 1.202536 -0.061272 0.119575 18276.0 14955.3 5440.7 25.63 21.89 -72.07 -15.13 172189.8
2016/10/26.05:00:00 693.0 1.143614 -0.405093 0.125532 0.833853 0.541104 -0.000025 1.200333 -0.045924 0.118860 18246.7 15012.1 5440.6 25.68 22.01 -71.36 -15.09 172411.4
2016/10/27.05:00:00 694.0 1.146583 -0.390551 0.125320 0.824084 0.555396 -0.000026 1.197927 -0.030568 0.118125 18217.1 15068.1 5440.8 25.72 22.12 -70.64 -15.03 172633.5
2016/10/28.05:00:00 695.0 1.149365 -0.375945 0.125087 0.814064 0.569521 -0.000027 1.195318 -0.015207 0.117371 18187.2 15123.3 5441.4 25.77 22.24 -69.92 -14.98 172855.9
2016/10/29.05:00:00 696.0 1.151958 -0.361276 0.124833 0.803798 0.583474 -0.000028 1.192505 0.000157 0.116596 18157.0 15177.8 5442.3 25.82 22.36 -69.20 -14.92 173078.8
2016/10/30.05:00:00 697.0 1.154360 -0.346548 0.124558 0.793287 0.597251 -0.000029 1.189487 0.015521 0.115801 18126.4 15231.5 5443.5 25.87 22.48 -68.48 -14.86 173302.1
2016/10/31.05:00:00 698.0 1.156570 -0.331763 0.124263 0.782535 0.610846 -0.000029 1.186263 0.030882 0.114986 18095.5 15284.3 5445.0 25.91 22.60 -67.75 -14.80 173525.8
2016/11/01.05:00:00 699.0 1.158587 -0.316922 0.123947 0.771546 0.624255 -0.000030 1.182832 0.046237 0.114151 18064.4 15336.4 5446.8 25.96 22.72 -67.02 -14.73 173749.9
2016/11/02.05:00:00 700.0 1.160409 -0.302027 0.123611 0.760322 0.637474 -0.000031 1.179192 0.061585 0.113295 18032.9 15387.6 5449.0 26.01 22.84 -66.29 -14.66 173974.4
2016/11/03.05:00:00 701.0 1.162034 -0.287082 0.123253 0.748867 0.650499 -0.000031 1.175344 0.076921 0.112420 18001.1 15438.1 5451.5 26.06 22.96 -65.56 -14.58 174199.4
2016/11/04.05:00:00 702.0 1.163463 -0.272088 0.122875 0.737185 0.663325 -0.000031 1.171285 0.092244 0.111525 17969.0 15487.6 5454.2 26.11 23.08 -64.83 -14.51 174424.8
2016/11/05.05:00:00 703.0 1.164693 -0.257047 0.122475 0.725279 0.675948 -0.000031 1.167016 0.107550 0.110609 17936.7 15536.4 5457.3 26.16 23.20 -64.10 -14.43 174650.6
2016/11/06.05:00:00 704.0 1.165723 -0.241963 0.122054 0.713153 0.688364 -0.000031 1.162535 0.122837 0.109674 17904.0 15584.3 5460.7 26.22 23.31 -63.36 -14.34 174876.9
2016/11/07.05:00:00 705.0 1.166551 -0.226836 0.121613 0.700812 0.700570 -0.000031 1.157841 0.138101 0.108718 17871.1 15631.3 5464.3 26.27 23.43 -62.62 -14.26 175103.6
2016/11/08.05:00:00 706.0 1.167178 -0.211670 0.121150 0.688258 0.712562 -0.000031 1.152935 0.153340 0.107743 17837.8 15677.5 5468.3 26.32 23.55 -61.88 -14.17 175330.8
2016/11/09.05:00:00 707.0 1.167600 -0.196467 0.120666 0.675496 0.724335 -0.000031 1.147814 0.168550 0.106747 17804.3 15722.8 5472.6 26.37 23.66 -61.14 -14.07 175558.4
2016/11/10.05:00:00 708.0 1.167818 -0.181230 0.120161 0.662530 0.735887 -0.000031 1.142478 0.183729 0.105732 17770.6 15767.3 5477.1 26.43 23.78 -60.39 -13.98 175786.5
2016/11/11.05:00:00 709.0 1.167829 -0.165961 0.119635 0.649363 0.747215 -0.000030 1.136927 0.198873 0.104696 17736.5 15810.9 5481.9 26.48 23.89 -59.65 -13.88 176015.1
2016/11/12.05:00:00 710.0 1.167633 -0.150662 0.119087 0.636000 0.758315 -0.000030 1.131159 0.213979 0.103641 17702.2 15853.6 5487.0 26.54 24.01 -58.90 -13.77 176244.1
2016/11/13.05:00:00 711.0 1.167229 -0.135337 0.118518 0.622445 0.769184 -0.000030 1.125175 0.229045 0.102566 17667.7 15895.4 5492.4 26.59 24.12 -58.15 -13.67 176473.6
2016/11/14.05:00:00 712.0 1.166614 -0.119987 0.117928 0.608702 0.779819 -0.000030 1.118974 0.244066 0.101471 17632.8 15936.4 5498.1 26.65 24.23 -57.40 -13.56 176703.6
2016/11/15.05:00:00 713.0 1.165790 -0.104615 0.117317 0.594774 0.790216 -0.000030 1.112555 0.259039 0.100356 17597.8 15976.6 5504.0 26.70 24.35 -56.65 -13.44 176934.1
2016/11/16.05:00:00 714.0 1.164753 -0.089224 0.116684 0.580664 0.800374 -0.000030 1.105917 0.273962 0.099221 17562.5 16015.8 5510.2 26.76 24.46 -55.90 -13.33 177165.0
2016/11/17.05:00:00 715.0 1.163503 -0.073817 0.116030 0.566378 0.810289 -0.000031 1.099061 0.288830 0.098067 17526.9 16054.2 5516.7 26.82 24.58 -55.14 -13.21 177396.5
2016/11/18.05:00:00 716.0 1.162039 -0.058397 0.115355 0.551917 0.819958 -0.000032 1.091985 0.303641 0.096893 17491.1 16091.8 5523.4 26.87 24.69 -54.39 -13.08 177628.4
2016/11/19.05:00:00 717.0 1.160360 -0.042965 0.114658 0.537288 0.829376 -0.000032 1.084690 0.318391 0.095700 17455.1 16128.5 5530.3 26.93 24.81 -53.63 -12.96 177860.9
2016/11/20.05:00:00 718.0 1.158464 -0.027526 0.113940 0.522492 0.838542 -0.000033 1.077176 0.333076 0.094488 17418.9 16164.4 5537.6 26.99 24.93 -52.87 -12.83 178093.8
2016/11/21.05:00:00 719.0 1.156352 -0.012082 0.113200 0.507535 0.847452 -0.000034 1.069441 0.347693 0.093256 17382.4 16199.3 5545.0 27.05 25.04 -52.11 -12.70 178327.3
2016/11/22.05:00:00 720.0 1.154021 0.003365 0.112439 0.492421 0.856103 -0.000035 1.061486 0.362239 0.092005 17345.7 16233.5 5552.7 27.11 25.16 -51.34 -12.56 178561.3
2016/11/23.05:00:00 721.0 1.151472 0.018811 0.111657 0.477155 0.864491 -0.000036 1.053310 0.376710 0.090735 17308.9 16266.7 5560.6 27.17 25.28 -50.58 -12.42 178795.7
2016/11/24.05:00:00 722.0 1.148702 0.034254 0.110854 0.461740 0.872614 -0.000036 1.044914 0.391101 0.089445 17271.8 16299.0 5568.8 27.23 25.40 -49.81 -12.28 179030.8
2016/11/25.05:00:00 723.0 1.145712 0.049690 0.110029 0.446181 0.880468 -0.000037 1.036298 0.405410 0.088137 17234.5 16330.5 5577.2 27.29 25.51 -49.05 -12.14 179266.3
2016/11/26.05:00:00 724.0 1.142500 0.065116 0.109183 0.430484 0.888051 -0.000038 1.027461 0.419633 0.086811 17197.0 16361.1 5585.8 27.35 25.63 -48.28 -11.99 179502.4
2016/11/27.05:00:00 725.0 1.139065 0.080530 0.108315 0.414653 0.895360 -0.000038 1.018403 0.433766 0.085465 17159.4 16390.8 5594.6 27.42 25.75 -47.50 -11.83 179738.9
2016/11/28.05:00:00 726.0 1.135407 0.095928 0.107427 0.398693 0.902392 -0.000039 1.009126 0.447805 0.084101 17121.6 16419.6 5603.6 27.48 25.86 -46.73 -11.68 179976.1
2016/11/29.05:00:00 727.0 1.131525 0.111306 0.106517 0.382609 0.909145 -0.000039 0.999628 0.461746 0.082719 17083.6 16447.4 5612.8 27.54 25.98 -45.96 -11.52 180213.8
2016/11/30.05:00:00 728.0 1.127418 0.126663 0.105586 0.366407 0.915617 -0.000039 0.989911 0.475586 0.081319 17045.4 16474.4 5622.3 27.60 26.09 -45.18 -11.36 180452.0
2016/12/01.05:00:00 729.0 1.123085 0.141995 0.104634 0.350091 0.921804 -0.000039 0.979974 0.489320 0.079900 17007.1 16500.4 5631.9 27.67 26.21 -44.40 -11.20 180690.7
2016/12/02.05:00:00 730.0 1.118527 0.157297 0.103661 0.333668 0.927705 -0.000039 0.969819 0.502945 0.078464 16968.6 16525.6 5641.7 27.73 26.32 -43.63 -11.03 180930.0
2016/12/03.05:00:00 731.0 1.113741 0.172568 0.102666 0.317141 0.933319 -0.000039 0.959445 0.516457 0.077010 16930.0 16549.8 5651.7 27.79 26.44 -42.85 -10.86 181169.9
2016/12/04.05:00:00 732.0 1.108728 0.187804 0.101651 0.300517 0.938642 -0.000038 0.948853 0.529852 0.075539 16891.2 16573.0 5661.8 27.86 26.55 -42.06 -10.68 181410.3
2016/12/05.05:00:00 733.0 1.103488 0.203001 0.100615 0.283801 0.943674 -0.000038 0.938045 0.543125 0.074050 16852.3 16595.3 5672.1 27.92 26.66 -41.28 -10.51 181651.3
2016/12/06.05:00:00 734.0 1.098019 0.218156 0.099558 0.266999 0.948414 -0.000037 0.927019 0.556273 0.072544 16813.3 16616.7 5682.6 27.99 26.77 -40.49 -10.33 181892.9
2016/12/07.05:00:00 735.0 1.092320 0.233267 0.098481 0.250115 0.952859 -0.000037 0.915778 0.569292 0.071021 16774.2 16637.2 5693.3 28.06 26.88 -39.71 -10.14 182135.0
2016/12/08.05:00:00 736.0 1.086392 0.248330 0.097383 0.233156 0.957008 -0.000036 0.904323 0.582177 0.069482 16734.9 16656.7 5704.0 28.13 26.99 -38.92 -9.96 182377.7
2016/12/09.05:00:00 737.0 1.080234 0.263341 0.096264 0.216126 0.960862 -0.000036 0.892653 0.594925 0.067926 16695.6 16675.2 5714.9 28.20 27.10 -38.13 -9.77 182621.0
2016/12/10.05:00:00 738.0 1.073845 0.278298 0.095126 0.199031 0.964417 -0.000035 0.880771 0.607530 0.066354 16656.1 16692.8 5725.9 28.26 27.21 -37.34 -9.58 182864.9
2016/12/11.05:00:00 739.0 1.067226 0.293197 0.093967 0.181875 0.967675 -0.000035 0.868678 0.619990 0.064767 16616.6 16709.5 5737.0 28.33 27.31 -36.55 -9.38 183109.4
2016/12/12.05:00:00 740.0 1.060375 0.308033 0.092788 0.164665 0.970634 -0.000035 0.856374 0.632300 0.063163 16577.0 16725.2 5748.2 28.40 27.42 -35.75 -9.18 183354.5
2016/12/13.05:00:00 741.0 1.053294 0.322804 0.091590 0.147405 0.973294 -0.000035 0.843861 0.644455 0.061544 16537.3 16740.0 5759.5 28.47 27.52 -34.96 -8.98 183600.2
2016/12/14.05:00:00 742.0 1.045981 0.337506 0.090371 0.130100 0.975653 -0.000035 0.831140 0.656452 0.059910 16497.6 16753.9 5770.9 28.54 27.63 -34.16 -8.78 183846.5
2016/12/15.05:00:00 743.0 1.038437 0.352135 0.089133 0.112755 0.977712 -0.000035 0.818214 0.668287 0.058261 16457.8 16766.9 5782.4 28.62 27.73 -33.36 -8.57 184093.5
2016/12/16.05:00:00 744.0 1.030661 0.366687 0.087875 0.095374 0.979469 -0.000036 0.805083 0.679954 0.056597 16417.9 16778.9 5793.9 28.69 27.84 -32.56 -8.36 184341.0
2016/12/17.05:00:00 745.0 1.022653 0.381158 0.086598 0.077963 0.980923 -0.000036 0.791749 0.691450 0.054920 16378.1 16790.1 5805.5 28.76 27.95 -31.76 -8.15 184589.2
2016/12/18.05:00:00 746.0 1.014415 0.395545 0.085301 0.060526 0.982075 -0.000037 0.778215 0.702770 0.053228 16338.2 16800.3 5817.2 28.83 28.05 -30.95 -7.93 184837.9
2016/12/19.05:00:00 747.0 1.005945 0.409844 0.083985 0.043070 0.982922 -0.000037 0.764481 0.713911 0.051523 16298.3 16809.7 5828.9 28.90 28.16 -30.15 -7.72 185087.3
2016/12/20.05:00:00 748.0 0.997244 0.424050 0.082650 0.025598 0.983464 -0.000038 0.750551 0.724868 0.049804 16258.4 16818.1 5840.6 28.97 28.26 -29.34 -7.50 185337.4
2016/12/21.05:00:00 749.0 0.988312 0.438160 0.081297 0.008117 0.983701 -0.000038 0.736426 0.735637 0.048073 16218.5 16825.7 5852.4 29.05 28.37 -28.53 -7.27 185588.0
2016/12/22.05:00:00 750.0 0.979150 0.452170 0.079924 -0.009367 0.983632 -0.000039 0.722108 0.746213 0.046328 16178.6 16832.3 5864.2 29.12 28.47 -27.72 -7.05 185839.3
2016/12/23.05:00:00 751.0 0.969759 0.466076 0.078533 -0.026851 0.983258 -0.000039 0.707600 0.756593 0.044572 16138.7 16838.1 5876.0 29.19 28.57 -26.91 -6.82 186091.1
